"customer_key","year_birth","age_in_2014","generation","education","marital_status","living_situation","income","kidhome","teenhome","dt_customer","is_parent","household_size","age_group"
"101341","1972","42","Gen X","PhD","Together","Partner","34578","2","1","2014-11-04 00:00:00","true","5","40s"
"101342","1972","42","Gen X","Undergraduate","Single","Alone","65704","0","0","2013-10-13 00:00:00","false","1","40s"
"101343","1969","45","Gen X","PhD","Together","Partner","54132","0","1","2014-02-16 00:00:00","true","3","40s"
"101344","1970","44","Gen X","Graduate","Married","Partner","28164","1","0","2013-04-05 00:00:00","true","3","40s"
"101345","1972","42","Gen X","PhD","Married","Partner","43269","1","0","2013-09-16 00:00:00","true","3","40s"
"101346","1958","56","Baby Boomer","Undergraduate","Single","Alone","38741","1","1","2014-03-30 00:00:00","true","3","50s"
"101347","1972","42","Gen X","Graduate","Single","Alone","31907","0","0","2013-04-03 00:00:00","false","1","40s"
"101348","1973","41","Gen X","Undergraduate","Divorced","Alone","31163","1","0","2014-02-13 00:00:00","true","2","40s"
"101349","1985","29","Millennial","Graduate","Married","Partner","92533","0","0","2013-12-19 00:00:00","false","2","20s"
"101350","1973","41","Gen X","Graduate","Single","Alone","34853","1","1","2013-12-23 00:00:00","true","3","40s"
"101351","1967","47","Gen X","Graduate","Divorced","Alone","70844","1","1","2013-10-30 00:00:00","true","3","40s"
"101352","1979","35","Gen X","Undergraduate","Married","Partner","31086","1","1","2013-04-05 00:00:00","true","4","30s"
"101353","1986","28","Millennial","Undergraduate","Together","Partner","20491","0","0","2013-01-25 00:00:00","false","2","20s"
"101354","1964","50","","Graduate","Married","Partner","42523","0","0","2014-04-23 00:00:00","false","2","50s"
"101355","1952","62","Baby Boomer","Graduate","Together","Partner","33402","1","1","2013-07-18 00:00:00","true","4","60s"
"101356","1949","65","Baby Boomer","Master","Married","Partner","36408","1","1","2013-09-21 00:00:00","true","4","60s"
"101357","1979","35","Gen X","Graduate","Together","Partner","21645","1","0","2012-03-09 00:00:00","true","3","30s"
"101358","1948","66","Baby Boomer","Master","Widow","Alone","78427","0","0","2012-10-24 00:00:00","false","1","60s"
"101359","1946","68","Baby Boomer","Graduate","Together","Partner","82657","0","0","2013-09-27 00:00:00","false","2","60s"
"101360","1958","56","Baby Boomer","Graduate","Married","Partner","51876","0","0","2013-10-15 00:00:00","false","2","50s"
"101361","1971","43","Gen X","Undergraduate","Married","Partner","78041","0","0","2012-12-16 00:00:00","false","2","40s"
"101362","1957","57","Baby Boomer","Graduate","Married","Partner","52852","0","1","2012-01-12 00:00:00","true","3","50s"
"101363","1982","32","Millennial","PhD","Together","Partner","70038","0","0","2013-10-25 00:00:00","false","2","30s"
"101364","1973","41","Gen X","Undergraduate","Together","Partner","69401","0","1","2014-03-23 00:00:00","true","3","40s"
"101365","1972","42","Gen X","Graduate","Together","Partner","46053","1","0","2013-02-17 00:00:00","true","3","40s"
"101366","1965","49","Gen X","Graduate","Married","Partner","77343","0","0","2014-09-06 00:00:00","false","2","40s"
"101367","1953","61","Baby Boomer","Graduate","Single","Alone","73892","0","0","2013-11-13 00:00:00","false","1","60s"
"101368","1967","47","Gen X","PhD","Single","Alone","40304","1","0","2013-09-30 00:00:00","true","2","40s"
"101369","1965","49","Gen X","PhD","Together","Partner","32727","0","0","2012-08-28 00:00:00","false","2","40s"
"101370","1971","43","Gen X","Graduate","Divorced","Alone","43300","0","1","2012-10-13 00:00:00","true","2","40s"
"101371","1972","42","Gen X","Graduate","Together","Partner","26290","1","1","2013-12-01 00:00:00","true","4","40s"
"101372","1970","44","Gen X","Graduate","Single","Alone","93790","0","0","2014-12-02 00:00:00","false","1","40s"
"101373","1974","40","Gen X","PhD","Married","Partner","38410","0","0","2012-09-14 00:00:00","false","2","40s"
"101374","1950","64","Baby Boomer","Master","Widow","Alone","64866","0","1","2014-01-26 00:00:00","true","2","60s"
"101375","1959","55","Baby Boomer","Graduate","Together","Partner","57957","0","1","2013-08-19 00:00:00","true","3","50s"
"101376","1978","36","Gen X","Graduate","Together","Partner","16531","1","0","2014-06-18 00:00:00","true","3","30s"
"101377","1986","28","Millennial","Master","Married","Partner","28072","1","0","2013-08-07 00:00:00","true","3","20s"
"101378","1963","51","Baby Boomer","Master","Divorced","Alone","49476","0","1","2013-06-20 00:00:00","true","2","50s"
"101379","1953","61","Baby Boomer","Graduate","Married","Partner","50725","0","1","2013-02-13 00:00:00","true","3","60s"
"101380","1950","64","Baby Boomer","PhD","Married","Partner","41145","1","1","2014-08-02 00:00:00","true","4","60s"
"101381","1970","44","Gen X","Graduate","Together","Partner","67419","0","1","2013-01-16 00:00:00","true","3","40s"
"101382","1970","44","Gen X","Undergraduate","Married","Partner","23162","1","1","2013-12-21 00:00:00","true","4","40s"
"101383","1977","37","Gen X","Graduate","Married","Partner","34380","1","0","2013-02-05 00:00:00","true","3","30s"
"101384","1966","48","Gen X","Graduate","Single","Alone","34704","0","1","2013-04-27 00:00:00","true","2","40s"
"101385","1969","45","Gen X","PhD","Married","Partner","94871","0","2","2012-01-09 00:00:00","true","4","40s"
"101386","1958","56","Baby Boomer","Graduate","Married","Partner","65148","0","1","2012-11-16 00:00:00","true","3","50s"
"101387","1954","60","Baby Boomer","Graduate","Together","Partner","39898","0","1","2013-12-02 00:00:00","true","3","60s"
"101388","1970","44","Gen X","PhD","Married","Partner","59892","0","1","2013-02-11 00:00:00","true","3","40s"
"101389","1987","27","Millennial","Master","Single","Alone","41020","0","0","2013-10-28 00:00:00","false","1","20s"
"101390","1961","53","Baby Boomer","PhD","Married","Partner","57072","0","1","2014-01-24 00:00:00","true","3","50s"
"101391","1981","33","Millennial","Undergraduate","Together","Partner","19414","1","0","2013-10-16 00:00:00","true","3","30s"
"101392","1980","34","","Graduate","Married","Partner","19107","1","0","2013-08-22 00:00:00","true","3","30s"
"101393","1976","38","Gen X","Undergraduate","Together","Partner","75484","0","1","2012-02-08 00:00:00","true","3","30s"
"101394","1976","38","Gen X","Master","Single","Alone","70379","0","1","2013-03-03 00:00:00","true","2","30s"
"101395","1970","44","Gen X","Master","Together","Partner","79419","0","0","2014-06-22 00:00:00","false","2","40s"
"101396","1946","68","Baby Boomer","PhD","Together","Partner","64014","2","1","2014-10-06 00:00:00","true","5","60s"
"101397","1955","59","Baby Boomer","Graduate","Married","Partner","76998","0","1","2013-11-01 00:00:00","true","3","50s"
"101398","1972","42","Gen X","Master","Together","Partner","49854","1","0","2013-10-11 00:00:00","true","3","40s"
"101399","1971","43","Gen X","PhD","Married","Partner","60585","1","1","2013-06-24 00:00:00","true","4","40s"
"101400","1950","64","Baby Boomer","PhD","Divorced","Alone","42873","1","1","2013-01-21 00:00:00","true","3","60s"
"101401","1988","26","Millennial","Graduate","Together","Partner","87679","0","0","2013-07-27 00:00:00","false","2","20s"
"101402","1978","36","Gen X","Graduate","Together","Partner","57867","1","0","2013-01-10 00:00:00","true","3","30s"
"101403","1990","24","Millennial","Graduate","Married","Partner","35765","1","0","2013-11-12 00:00:00","true","3","20s"
"101404","1959","55","Baby Boomer","Graduate","Married","Partner","65492","0","0","2014-01-26 00:00:00","false","2","50s"
"101405","1977","37","Gen X","Graduate","Divorced","Alone","32952","1","0","2013-01-12 00:00:00","true","2","30s"
"101406","1969","45","Gen X","PhD","Together","Partner","53374","0","1","2012-08-16 00:00:00","true","3","40s"
"101407","1959","55","Baby Boomer","Graduate","Together","Partner","71706","0","1","2012-11-13 00:00:00","true","3","50s"
"101408","1988","26","Millennial","Graduate","Married","Partner","68487","0","0","2013-01-13 00:00:00","false","2","20s"
"101409","1975","39","Gen X","Master","Together","Partner","53253","1","1","2013-11-02 00:00:00","true","4","30s"
"101410","1977","37","Gen X","Graduate","Married","Partner","42014","1","0","2012-08-17 00:00:00","true","3","30s"
"101411","1973","41","Gen X","Master","Married","Partner","54108","1","1","2012-05-11 00:00:00","true","4","40s"
"101412","1955","59","Baby Boomer","PhD","Single","Alone","49667","0","0","2012-08-20 00:00:00","false","1","50s"
"101413","1974","40","Gen X","Master","Married","Partner","63206","0","0","2014-03-20 00:00:00","false","2","40s"
"101414","1972","42","Gen X","Master","Married","Partner","57136","1","1","2013-09-07 00:00:00","true","4","40s"
"101415","1975","39","Gen X","Undergraduate","Together","Partner","46772","0","1","2012-07-11 00:00:00","true","3","30s"
"101416","1971","43","Gen X","PhD","Married","Partner","78931","0","0","2013-10-25 00:00:00","false","2","40s"
"101417","1958","56","Baby Boomer","Graduate","Together","Partner","53977","0","1","2013-08-06 00:00:00","true","3","50s"
"101418","1965","49","Gen X","Graduate","Married","Partner","73538","0","1","2012-11-25 00:00:00","true","3","40s"
"101419","1986","28","Millennial","Graduate","Married","Partner","79529","0","0","2014-04-27 00:00:00","false","2","20s"
"101420","1977","37","Gen X","Undergraduate","Together","Partner","20981","0","0","2013-04-30 00:00:00","false","2","30s"
"101421","1980","34","","Graduate","Single","Alone","51766","1","0","2014-11-03 00:00:00","true","2","30s"
"101422","1962","52","Baby Boomer","Graduate","Married","Partner","55759","0","1","2012-11-28 00:00:00","true","3","50s"
"101423","1972","42","Gen X","Master","Married","Partner","37787","1","0","2013-09-20 00:00:00","true","3","40s"
"101424","1970","44","Gen X","Graduate","Single","Alone","27242","1","0","2012-11-11 00:00:00","true","2","40s"
"101425","1983","31","Millennial","PhD","Single","Alone","87188","0","0","2013-03-06 00:00:00","false","1","30s"
"101426","1971","43","Gen X","Graduate","Together","Partner","69930","0","0","2013-05-26 00:00:00","false","2","40s"
"101427","1976","38","Gen X","Graduate","Single","Alone","37697","1","0","2014-07-02 00:00:00","true","2","30s"
"101428","1973","41","Gen X","Graduate","Single","Alone","3502","1","0","2013-04-13 00:00:00","true","2","40s"
"101429","1976","38","Gen X","Graduate","Married","Partner","58597","1","1","2012-11-20 00:00:00","true","4","30s"
"101430","1948","66","Baby Boomer","PhD","Widow","Alone","82032","0","0","2014-05-04 00:00:00","false","1","60s"
"101431","1958","56","Baby Boomer","Graduate","Together","Partner","28087","1","1","2012-11-12 00:00:00","true","4","50s"
"101432","1987","27","Millennial","PhD","Single","Alone","74004","0","0","2014-02-24 00:00:00","false","1","20s"
"101433","1960","54","Baby Boomer","Graduate","Together","Partner","19740","0","1","2013-03-24 00:00:00","true","3","50s"
"101434","1975","39","Gen X","Undergraduate","Married","Partner","57036","0","1","2012-11-12 00:00:00","true","3","30s"
"101435","1958","56","Baby Boomer","Undergraduate","Together","Partner","53083","1","1","2013-05-15 00:00:00","true","4","50s"
"101436","1975","39","Gen X","PhD","Married","Partner","69283","0","1","2014-06-14 00:00:00","true","3","30s"
"101437","1988","26","Millennial","Undergraduate","Married","Partner","23331","1","0","2012-04-09 00:00:00","true","3","20s"
"101438","1988","26","Millennial","Undergraduate","Single","Alone","23331","1","0","2012-05-10 00:00:00","true","2","20s"
"101439","1989","25","Millennial","Graduate","Single","Alone","9255","1","0","2013-12-20 00:00:00","true","2","20s"
"101440","1959","55","Baby Boomer","PhD","Widow","Alone","67786","0","0","2013-07-12 00:00:00","false","1","50s"
"101441","1971","43","Gen X","PhD","Married","Partner","71969","0","1","2012-10-16 00:00:00","true","3","40s"
"101442","1967","47","Gen X","Master","Single","Alone","59235","1","0","2013-12-01 00:00:00","true","2","40s"
"101443","1989","25","Millennial","Graduate","Together","Partner","31928","1","0","2014-03-28 00:00:00","true","3","20s"
"101444","1961","53","Baby Boomer","Master","Together","Partner","74881","1","1","2013-08-03 00:00:00","true","4","50s"
"101445","1978","36","Gen X","Graduate","Married","Partner","65819","0","0","2012-11-29 00:00:00","false","2","30s"
"101446","1953","61","Baby Boomer","PhD","Single","Alone","51411","1","2","2013-05-26 00:00:00","true","4","60s"
"101447","1964","50","","Graduate","Divorced","Alone","51983","0","1","2012-08-31 00:00:00","true","2","50s"
"101448","1987","27","Millennial","Undergraduate","Married","Partner","30390","0","0","2013-02-09 00:00:00","false","2","20s"
"101449","1963","51","Baby Boomer","Graduate","Single","Alone","30983","0","0","2012-09-11 00:00:00","false","1","50s"
"101450","1957","57","Baby Boomer","Graduate","Widow","Alone","66033","0","1","2013-01-20 00:00:00","true","2","50s"
"101451","1975","39","Gen X","Undergraduate","Married","Partner","37284","1","1","2013-03-29 00:00:00","true","4","30s"
"101452","1951","63","Baby Boomer","Master","Divorced","Alone","57530","0","1","2013-12-10 00:00:00","true","2","60s"
"101453","1965","49","Gen X","Undergraduate","Married","Partner","76800","0","0","2014-08-03 00:00:00","false","2","40s"
"101454","1956","58","Baby Boomer","Graduate","Married","Partner","63943","0","1","2012-02-09 00:00:00","true","3","50s"
"101455","1967","47","Gen X","Master","Married","Partner","37054","1","1","2013-09-15 00:00:00","true","4","40s"
"101456","1962","52","Baby Boomer","Master","Together","Partner","47175","1","1","2012-10-28 00:00:00","true","4","50s"
"101457","1976","38","Gen X","Graduate","Divorced","Alone","31859","1","0","2013-06-14 00:00:00","true","2","30s"
"101458","1961","53","Baby Boomer","Graduate","Divorced","Alone","27215","2","1","2013-01-23 00:00:00","true","4","50s"
"101459","1976","38","Gen X","PhD","Divorced","Alone","70179","0","1","2013-07-21 00:00:00","true","2","30s"
"101460","1988","26","Millennial","Graduate","Married","Partner","24645","1","0","2012-01-11 00:00:00","true","3","20s"
"101461","1954","60","Baby Boomer","Graduate","Divorced","Alone","79865","0","1","2014-06-18 00:00:00","true","2","60s"
"101462","1985","29","Millennial","Graduate","Married","Partner","44322","1","0","2014-06-16 00:00:00","true","3","20s"
"101463","1952","62","Baby Boomer","Graduate","Single","Alone","47958","0","1","2013-01-19 00:00:00","true","2","60s"
"101464","1964","50","","Master","Single","Alone","63972","0","1","2012-02-12 00:00:00","true","2","50s"
"101465","1954","60","Baby Boomer","Graduate","Together","Partner","75315","0","1","2014-04-15 00:00:00","true","3","60s"
"101466","1950","64","Baby Boomer","PhD","Married","Partner","55517","1","1","2012-09-27 00:00:00","true","4","60s"
"101467","1957","57","Baby Boomer","PhD","Married","Partner","75283","1","2","2013-03-27 00:00:00","true","5","50s"
"101468","1986","28","Millennial","Master","Married","Partner","27161","1","0","2013-10-28 00:00:00","true","3","20s"
"101469","1960","54","Baby Boomer","PhD","Together","Partner","38201","0","1","2013-03-29 00:00:00","true","3","50s"
"101470","1982","32","Millennial","Graduate","Together","Partner","45203","2","0","2014-03-23 00:00:00","true","4","30s"
"101471","1947","67","Baby Boomer","PhD","Together","Partner","81574","0","0","2014-04-28 00:00:00","false","2","60s"
"101472","1976","38","Gen X","Master","Single","Alone","60482","0","1","2013-01-23 00:00:00","true","2","30s"
